type	id	pedigree	trait1	trait2	trait3
training	L4353	f169_X_m23	-0.275304889629258	0.0616765617680078	0.165872430804757
training	L4354	f170_X_m23	-0.0747415348348475	-0.324675126136341	1.14563283577418
training	L4355	f171_X_m23	0.593802981146553	-0.509621505884283	0.429419884916227
training	L4356	f172_X_m23	0.460094077950279	-0.634795987727743	0.466598772843317
training	L4357	f173_X_m23	0.192676271557695	-0.0266818960038494	1.13331150875404
training	L4358	f174_X_m23	0.861220787539096	0.219335770733423	2.25548353067745
training	L4359	f175_X_m23	-0.0747415348348475	0.484411144048992	2.14000690767456
training	L4360	f176_X_m23	-0.342159341227432	-1.35032624380174	-0.703927294071996
training	L4361	f177_X_m23	-0.409013792825563	-0.385313283430754	0.327195852022195
training	L4362	f178_X_m23	0.192676271557695	0.257451183889921	1.11246554269088
training	L4363	f179_X_m23	-0.275304889629258	0.371219916810668	0.557002928072649
training	L4364	f180_X_m23	0.125821819959563	0.169092726118064	-0.0415126954938906
training	L4365	f181_X_m23	0.259530723155832	0.865565275613812	2.39696388454271
training	L4366	f182_X_m23	-0.275304889629258	-0.780327565234343	1.72194141645558
training	L4367	f184_X_m23	-0.00788708323671059	-0.362790539292836	1.21934589102853
training	L4368	f185_X_m23	-0.0747415348348475	-1.08351835170636	-0.650057306169922
training	L4369	f186_X_m23	-0.409013792825563	-0.976968446746186	-0.85500682131343
training	L4370	f187_X_m23	-0.275304889629258	-0.567227755313992	1.12464359846658
training	L4371	f188_X_m23	0.393239626352106	0.165627688558397	0.606861321130986
training	L4372	f189_X_m23	-1.1444127604051	-0.761702988351059	0.625844761016668
training	L4373	f190_X_m23	0.66065743274469	0.366599867019834	2.54353036758486
training	L4374	f191_X_m23	-0.409013792825563	-0.328140163696057	0.987389746311772
training	L4375	f199_X_m23	0.125821819959563	-0.083277509189899	0.910166545569127
training	L4376	f1_X_m24	-0.208450438031121	-0.50009265259516	1.09835332511543
training	L4377	f2_X_m24	0.0589673683614264	-0.490996929000999	-0.340376511355024
training	L4378	f3_X_m24	-0.676431599218111	0.461888399911075	0.886383518995333
training	L4379	f192_X_m24	-0.141595986432984	0.593559827178908	0.116300580235252
training	L4380	f4_X_m24	-0.943849405610693	0.856469552019654	0.169884025648494
training	L4381	f5_X_m24	-0.876994954012519	-0.161818360831396	-0.27626223533765
training	L4382	f6_X_m24	-1.07755830880697	0.536386707444211	0.700345808115338
training	L4383	f7_X_m24	-0.542722696021837	1.08906019821322	0.0804827691301473
training	L4384	f8_X_m24	-0.342159341227432	0.43936565577316	0.316522144312868
training	L4385	f9_X_m24	-0.876994954012519	0.195080507815698	0.904650602658962
training	L4386	f10_X_m24	-0.542722696021837	1.00070174044136	0.511872486080204
training	L4387	f11_X_m24	-0.743286050816248	1.05744173048109	1.26497778237647
training	L4388	f12_X_m24	-0.4758682444237	0.387390092377941	-0.309501558182419
training	L4389	f13_X_m24	-0.275304889629258	0.569882070809876	2.7399552436853
training	L4390	f14_X_m24	-0.275304889629258	0.787601930521011	0.681505639474049
training	L4391	f15_X_m24	-0.542722696021837	-0.193003698868508	1.1301595413768
training	L4392	f16_X_m24	-0.0747415348348475	0.519061519645772	0.251047185612705
training	L4393	f17_X_m24	-1.1444127604051	1.29393054392929	1.16432973317109
training	L4394	f18_X_m24	-0.409013792825563	-0.317745051017004	0.0599949811779886
training	L4395	f19_X_m24	-0.609577147619974	1.42776761967194	1.60775423465246
training	L4396	f20_X_m24	-0.4758682444237	0.409672055025479	-0.120526786791793
training	L4397	f21_X_m24	-0.4758682444237	0.922738395348557	-0.494966184084751
training	L4398	f22_X_m24	-0.00788708323671059	1.11158294235113	1.34477986551865
training	L4399	f23_X_m24	-0.743286050816248	-0.461544109743744	0.00354611087633425
training	L4400	f24_X_m24	-0.876994954012519	0.495672516117927	0.266950293743365
training	L4401	f25_X_m24	-0.876994954012519	0.35793727312064	-0.0861416881308927
training	L4402	f26_X_m24	-0.275304889629258	0.635140277895073	1.12149163108934
training	L4403	f27_X_m24	-1.21126721200324	0.803194599539588	0.26344014825507
training	L4404	f28_X_m24	-0.943849405610693	1.14276828038825	0.601631920709651
training	L4405	f29_X_m24	-0.757407379998585	0.175648120310874	0.549920645520119
training	L4406	f30_X_m24	-0.609577147619974	0.0183635922719831	-0.403917308255539
training	L4407	f31_X_m24	-0.275304889629258	0.0730886863007736	2.03642179795854
training	L4408	f32_X_m24	-0.743286050816248	-0.148391340287639	-0.556644454807739
training	L4409	f33_X_m24	-0.609577147619974	0.0867980840756631	0.756934426350549
training	L4410	f34_X_m24	-0.141595986432984	1.2311267381601	0.0118558430527413
training	L4411	f35_X_m24	-0.141595986432984	0.813589712218596	0.153837646273395
training	L4412	f36_X_m24	-0.609577147619974	0.525991594765158	0.525483254300163
training	L4413	f37_X_m24	-1.01070385720883	0.108454568823651	-1.2536590589134
training	L4414	f38_X_m24	-0.409013792825563	0.976446477523587	1.00243322697594
training	L4415	f39_X_m24	-0.542722696021837	-0.695444202285243	-0.842327316182184
training	L4416	f40_X_m24	-0.609577147619974	0.458423362351359	1.39915130277626
training	L4417	f41_X_m24	-0.141595986432984	0.237129957380263	0.518176420834691
training	L4418	f42_X_m24	-0.4758682444237	0.538119226224022	0.89025184259468
training	L4419	f43_X_m24	-0.810140502414385	0.0322237425107067	-0.664814244345206
training	L4420	f44_X_m24	-0.275304889629258	-0.458945331573958	0.034492699671158
training	L4421	f45_X_m24	-0.342159341227432	-0.153155766932202	-0.0266841216963864
training	L4422	f47_X_m24	0.0589673683614264	0.456690843571548	0.12976807721077
training	L4423	f48_X_m24	-0.342159341227432	0.0911293810252602	0.14581445658587
training	L4424	f49_X_m24	-0.542722696021837	0.0772692307865393	-0.45771566053539
training	L4425	f50_X_m24	-0.4758682444237	0.388501245498476	-0.566959984406013
training	L4426	f51_X_m24	-0.208450438031121	0.382192536038414	0.558507276139076
training	L4427	f52_X_m24	-0.542722696021837	0.517329000865961	0.505711822570107
training	L4428	f53_X_m24	-0.409013792825563	0.792799486860537	0.302553197981858
training	L4429	f55_X_m24	-0.676431599218111	0.456690843571548	-0.0112108272989995
training	L4430	f56_X_m24	-0.208450438031121	0.359669791900497	-0.13628662367806
training	L4431	f57_X_m24	-0.542722696021837	-0.423428696587249	-0.846808957230091
training	L4432	f58_X_m24	-0.609577147619974	0.238393477311671	0.869047698420469
training	L4433	f59_X_m24	-0.839301474155594	0.558839772750031	0.916664187830702
training	L4434	f60_X_m24	-0.409013792825563	0.896750613650923	0.866612087265327
training	L4435	f61_X_m24	-0.4758682444237	0.510398925746577	0.640243521080949
training	L4436	f62_X_m24	0.326385174753969	-0.295222306879086	-0.180843980692843
training	L4437	f63_X_m24	0.125821819959563	0.682495791499458	0.203910946198391
training	L4438	f64_X_m24	-0.743286050816248	-0.953579443218339	0.0355672340043134
training	L4439	f65_X_m24	-0.542722696021837	0.882890463412203	1.23281338800405
training	L4440	f66_X_m24	-0.839301474155594	0.678453247391095	-0.5870179586249
training	L4441	f67_X_m24	-0.542722696021837	-0.147091951202745	-0.0566278117802752
training	L4442	f68_X_m24	-0.342159341227432	0.762191655372119	0.775205033325064
training	L4443	f69_X_m24	-0.342159341227432	0.789334449300867	-0.0961706752403364
training	L4444	f71_X_m24	-0.676431599218111	-0.108110278656369	0.690746634739169
training	L4445	f197_X_m24	0.393239626352106	0.567572045481323	0.680646012007503
training	L4446	f72_X_m24	-0.141595986432984	0.397785205056995	1.36741672213712
training	L4447	f73_X_m24	-0.409013792825563	0.602222421078102	0.306134979092374
training	L4448	f74_X_m24	-0.342159341227432	1.0855951606535	0.447973511068638
training	L4449	f75_X_m24	-0.609577147619974	-0.0457396025820971	0.680072927029842
training	L4450	f76_X_m24	-0.275304889629258	0.311159266064948	0.516886979634926
training	L4451	f77_X_m24	-0.4758682444237	-0.123702947674901	0.476985938063814
training	L4452	f78_X_m24	-0.743286050816248	0.187284173306382	0.485080763373558
training	L4453	f80_X_m24	-0.943849405610656	0.435900618213444	-0.459005101735206
training	L4454	f81_X_m24	-0.00788708323671059	0.8343799375767	1.48396787947316
training	L4455	f82_X_m24	-0.609577147619974	0.106288920348877	0.579353242202235
training	L4456	f83_X_m24	-0.4758682444237	0.576234639380517	-0.352196389019724
training	L4457	f84_X_m24	-0.208450438031121	0.37006490457955	-1.32257252747964
training	L4458	f85_X_m24	0.526948529548416	0.546781820123216	0.31000330269172
training	L4459	f86_X_m24	-0.943849405610693	0.98684159020264	0.312940363202353
training	L4460	f87_X_m24	0.259530723155832	2.37545539224449	1.93326650197579
training	L4461	f88_X_m24	-0.0747415348348475	0.832647418796843	1.80704453564136
training	L4462	f89_X_m24	-0.810140502414385	-0.555966383245009	-0.205486634733179
training	L4463	f90_X_m24	0.125821819959563	-0.367121836242433	-0.109709807838075
training	L4464	f91_X_m24	-0.4758682444237	0.0200961110518426	-0.265517286145349
training	L4465	f92_X_m24	-0.810140502414385	-0.454614034624361	-0.934020912611331
training	L4466	f93_X_m24	-1.27812166360137	0.352739716781162	-1.0529360454803
training	L4467	f94_X_m24	-1.1444127604051	-0.218991480566093	0.369389233504007
training	L4468	f95_X_m24	-0.743286050816248	-0.542972492396218	-0.506929332993843
training	L4469	f96_X_m24	-0.876994954012519	-0.0214843396643227	0.54568449976344
training	L4470	f97_X_m24	-0.542722696021837	0.266546907484079	0.697408747604707
training	L4471	f98_X_m24	-0.141595986432984	0.583164714499854	0.301621934893144
training	L4472	f99_X_m24	-0.675513285841614	0.391590377486541	-0.313054477957914
training	L4473	f100_X_m24	-0.141595986432984	0.527724113544968	0.206131650486871
training	L4474	f101_X_m24	-0.542722696021837	-0.130633022794284	-0.273253933344043
training	L4475	f102_X_m24	-0.542722696021837	-0.0180193021046554	-0.0611408559795053
training	L4476	f103_X_m24	-0.876994954012519	0.079001749566396	0.337368110376029
training	L4477	f104_X_m24	-0.208450438031121	0.10672205004384	-1.05565819912432
training	L4478	f105_X_m24	-0.876994954012519	0.00277092325340559	-0.329559532401306
training	L4479	f106_X_m24	-1.01070385720883	0.318089341184334	0.000537414743482276
training	L4480	f107_X_m24	-0.409013792825563	0.269578815348783	0.290733320317207
training	L4481	f108_X_m24	-0.208450438031121	0.140073036555775	0.591244755489158
training	L4482	f110_X_m24	-0.275304889629258	0.337147047762582	-0.196603817579062
training	L4483	f111_X_m24	-0.810140502414385	0.531189151104684	-0.392455608701889
training	L4484	f112_X_m24	-0.876994954012556	-0.286559712979892	-1.20809880318769
training	L4485	f113_X_m24	-0.542722696021837	0.517329000865961	0.696549120138213
training	L4486	f114_X_m24	0.259530723155832	1.17005545117072	0.867185172242991
training	L4487	f115_X_m24	-0.275304889629258	0.0582115242082917	0.794976465055069
training	L4488	f116_X_m24	-0.342159341227432	0.288636521927033	0.446827341113312
training	L4489	f117_X_m24	-1.1444127604051	0.143104944420479	0.379776398724502
training	L4490	f118_X_m24	-0.810140502414385	0.6888483600701	0.759731738927625
training	L4491	f119_X_m24	-0.208450438031121	0.603954939857961	0.549552823362787
training	L4492	f120_X_m24	-0.0747415348348475	0.271311334128642	0.11357842659128
training	L4493	f121_X_m24	-0.141595986432984	0.43936565577316	-0.389375276946865
training	L4494	f122_X_m24	-0.409013792825563	0.797997043200064	1.06310859898799
training	L4495	f123_X_m24	-0.275304889629258	0.721766216887071	-0.740031647665983
training	L4496	f124_X_m24	-0.876994954012519	-0.541239973616407	0.761952443216155
training	L4497	f125_X_m24	-0.743286050816248	-0.254074985857887	0.256992942256142
training	L4498	f126_X_m24	-0.0747415348348475	0.687115841290289	0.297825246916018
training	L4499	f127_X_m24	-0.542722696021837	-0.302152381998423	0.664742903876845
training	L4500	f128_X_m24	0.0589673683614264	0.974713958743727	1.30187012781473
training	L4501	f129_X_m24	-0.609577147619974	0.271311334128642	0.142089404230914
training	L4502	f130_X_m24	-0.810140502414385	0.302063542470788	-0.587591043602563
training	L4503	f131_X_m24	-0.208450438031121	0.77027674272262	0.11350679096906
training	L4504	f132_X_m24	-0.743286050816248	-0.0180193021046554	0.388372673389739
training	L4505	f133_X_m24	-0.876994954012519	0.493073737948186	0.506428178792211
training	L4506	f134_X_m24	0.259530723155832	0.766811705162952	-1.56183550566188
training	L4507	f135_X_m24	-0.876994954012556	0.0911293810252602	-1.28059405286444
training	L4508	f136_X_m24	-0.676431599218111	0.0963269373647869	0.228481964616508
training	L4509	f137_X_m24	-1.01070385720883	-0.579355386772857	-0.425479630540801
training	L4510	f138_X_m24	-0.409013792825563	0.350140938611373	0.251620270590367
training	L4511	f139_X_m24	-0.609577147619974	0.0911293810252602	-0.204770278511076
training	L4512	f140_X_m24	-0.876994954012519	-0.253641856162921	-0.470968250644298
training	L4513	f141_X_m24	-0.876994954012519	0.616948830706753	0.642567248805402
training	L4514	f143_X_m24	-0.609577147619974	0.631436284821094	0.73272510935437
training	L4515	f198_X_m24	-1.61239392159209	-0.591483018231767	-1.22557789500699
training	L4516	f144_X_m24	-0.876994954012519	0.57276960182085	-0.607362475332618
training	L4517	f145_X_m24	-1.1444127604051	-0.0132548754600921	-1.09520106258433
training	L4518	f146_X_m24	-1.07755830880697	0.411645355295715	-0.218022868619933
training	L4519	f147_X_m24	-1.21126721200324	-0.10897653804625	0.189082372400837
training	L4520	f148_X_m24	-0.943849405610693	0.513863963306245	-0.270531779700071
training	L4521	f149_X_m24	-0.0747415348348475	0.836112456356559	0.333069973043461
training	L4522	f150_X_m24	-0.208450438031121	-0.633063468947932	-0.620973243552578
training	L4523	f151_X_m24	-1.07755830880697	0.448028249672354	-1.50352410918274
training	L4524	f152_X_m24	-0.409013792825563	0.0547464866486217	-0.222091825248631
training	L4525	f153_X_m24	-0.876994954012519	0.889820538531589	0.759445196438795
training	L4526	f154_X_m24	-1.1444127604051	-0.0336119711232329	0.0754439863315031
training	L4527	f155_X_m24	-1.47868501839578	0.0616765617680078	-0.252909416636325
training	L4528	f156_X_m24	-0.743286050816248	0.159856502606615	-0.611230798931964
training	L4529	f157_X_m24	-1.01070385720883	0.335414528982722	-1.25451868637995
training	L4530	f158_X_m24	-0.743286050816248	-0.116772872555563	0.797698618699041
training	L4531	f159_X_m24	-0.208450438031121	1.05267730383658	-0.109351629727024
training	L4532	f160_X_m24	-0.542722696021837	0.728696292006454	1.42966807783781
training	L4533	f161_X_m24	-0.743286050816248	0.285171484367363	-0.634584011772486
training	L4534	f162_X_m24	-0.208450438031121	0.14137242564062	0.864248111732359
training	L4535	f163_X_m24	-1.01070385720883	0.733893848345981	0.360506416349939
training	L4536	f164_X_m24	-0.342159341227432	0.208940658054419	0.549696094607228
training	L4537	f165_X_m24	-0.943849405610693	0.9982205598768	1.71248551432385
training	L4538	f166_X_m24	-0.743286050816248	1.24022246175426	1.31891940590076
training	L4539	f167_X_m24	-0.676431599218111	0.53457983123496	1.03753468185894
training	L4540	f168_X_m24	-0.00788708323671059	0.325019416303669	1.25874548324416
training	L4541	f169_X_m24	-1.07755830880697	0.319821859964191	-1.21103586369832
training	L4542	f170_X_m24	-0.4758682444237	0.0668741181074858	0.178766842802563
training	L4543	f171_X_m24	0.393239626352106	-0.0558459624199168	-0.6542121722581
training	L4544	f172_X_m24	0.192676271557695	0.133392990697835	-0.718899139113941
training	L4545	f173_X_m24	-0.275304889629258	-0.18029856086095	0.653567746812077
training	L4546	f174_X_m24	0.393239626352106	0.111053346993437	0.21042978781949
training	L4547	f175_X_m24	0.326385174753969	0.668924394101971	0.280059612607881
training	L4548	f176_X_m24	-0.743286050816248	-0.911132733112246	-1.29047976872944
training	L4549	f177_X_m24	-0.676431599218111	-0.110709056826107	-0.222249370330332
training	L4550	f178_X_m24	0.192676271557695	1.08299638248376	1.92338078611079
training	L4551	f179_X_m24	-0.409013792825563	0.963452586674793	0.732080388754487
training	L4552	f180_X_m24	-0.208450438031121	0.690580878849959	0.484937492129167
training	L4553	f181_X_m24	-0.00788708323671059	0.668058134712042	1.63282670242606
training	L4554	f182_X_m24	-0.0747415348348475	-0.504568326398532	0.14559954971926
training	L4555	f183_X_m24	-0.0747415348348475	-0.185207364359243	0.29617762760515
training	L4556	f184_X_m24	0.393239626352106	0.147003111675112	2.05791248462163
training	L4557	f185_X_m24	-0.676431599218111	-0.778595046454483	-0.577132242759898
training	L4558	f186_X_m24	-0.275304889629258	-0.678108957223765	-0.0167267702091631
training	L4559	f187_X_m24	-0.4758682444237	-0.118505391335374	0.250545736257213
